2025-05-03T12:24:10.350Z;nan;nan;4212.46;3070.72
2025-05-03T12:24:28.795Z;nan;nan;1427.38;60.60
2025-05-03T12:24:47.620Z;nan;nan;3.15;2.80
2025-05-03T12:25:44.242Z;0.00;0.00;1083.36;127.75
2025-05-03T12:26:02.632Z;27.30;47.00;7.24;6.40
2025-05-03T12:26:21.457Z;27.70;46.00;21.05;12.74
2025-05-03T12:26:39.799Z;27.60;46.00;642.87;60.62
2025-05-03T12:26:58.987Z;27.80;46.00;4.65;4.52
2025-05-03T12:27:17.567Z;27.50;47.00;809.95;57.64
2025-05-03T12:27:35.914Z;27.30;46.00;0.04;0.04
2025-05-03T12:27:54.313Z;27.20;46.00;5.55;5.55
2025-05-03T12:28:36.360Z;27.60;46.00;33.48;6.68
2025-05-03T12:28:55.452Z;27.00;46.00;5.57;4.54
2025-05-03T12:29:14.961Z;27.90;45.00;215.88;14.02
2025-05-03T12:29:34.211Z;27.00;45.00;15963.01;836.88
2025-05-03T12:29:53.050Z;27.50;45.00;54.10;20.29
2025-05-03T12:30:11.441Z;27.70;45.00;6.00;4.64
2025-05-03T12:30:29.735Z;27.10;46.00;4.57;4.09
2025-05-03T12:30:48.444Z;27.80;46.00;5.40;5.40
2025-05-03T12:31:07.433Z;27.40;46.00;21.54;7.09
2025-05-03T12:31:26.226Z;27.70;46.00;3.29;2.31
2025-05-03T12:31:45.010Z;27.10;46.00;nan;0.00
2025-05-03T12:32:03.737Z;27.80;46.00;11768.57;4246.09
2025-05-03T12:32:22.307Z;27.50;46.00;3.77;2.89
2025-05-03T12:32:41.120Z;27.30;46.00;4.94;4.94
2025-05-03T12:32:59.461Z;27.10;46.00;0.01;0.01
2025-05-03T12:33:17.736Z;27.70;46.00;2728.10;1181.38
2025-05-03T12:33:36.616Z;27.60;46.00;0.05;0.05
2025-05-03T12:33:54.923Z;27.80;45.00;3073.78;131.80
2025-05-03T12:34:13.950Z;27.80;45.00;nan;0.00
2025-05-03T12:34:33.485Z;27.50;45.00;nan;0.00
2025-05-03T12:34:52.266Z;27.50;45.00;1.54;1.43
2025-05-03T12:35:10.641Z;27.90;46.00;3.75;3.60
2025-05-03T12:35:29.392Z;27.70;46.00;7.10;6.33
2025-05-03T12:35:47.749Z;27.40;46.00;1.23;0.76
2025-05-03T12:36:06.021Z;27.90;46.00;2.29;1.27
2025-05-03T12:36:25.455Z;27.50;45.00;9.95;3.45
2025-05-03T12:36:43.765Z;27.60;45.00;2.59;1.48
2025-05-03T12:37:02.542Z;27.60;46.00;70.93;21.53
2025-05-03T12:37:26.209Z;27.50;46.00;1.59;0.78
2025-05-03T12:37:45.754Z;27.30;46.00;1532.32;1487.12
2025-05-03T12:38:05.443Z;27.20;46.00;1614.99;841.10
2025-05-03T12:48:11.422Z;27.50;47.00;2.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
2025-05-03T12:48:57.836Z;nan;nan;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.07;0.19;0.52;0.75;0.75;1.26;1.43;1.90;2.03;2.24;2.60;2.75;2.76;2.70;
2025-05-03T12:49:16.576Z;nan;nan;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;4.97;0.00;0.00;0.00;0.00;0.00;0.00;
2025-05-03T12:51:25.722Z;0.40;0.00;2.66;2.24;2.46;2.92;3.68;3.44;3.73;3.84;4.32;4.20;4.63;4.82;5.13;6.03;6.49;7.36;7.50;7.80;8.66;8.89;10.54;13.63;17.01;19.25;25.82;29.83;47.79;70.66;105.15;837.04;
2025-05-03T12:51:44.656Z;28.10;47.00;26.97;29.47;36.97;40.50;51.61;57.20;78.86;144.61;145.61;inf;11369.44;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
2025-05-03T12:52:02.977Z;28.90;47.00;inf;inf;inf;inf;inf;inf;45494.45;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;45.45;0.00;0.00;0.00;0.00;0.00;0.00;
2025-05-03T12:52:21.917Z;27.60;47.00;0.83;0.87;1.53;1.80;1.96;2.72;3.10;3.06;3.71;3.59;3.88;4.36;4.48;4.64;5.17;5.30;5.53;5.56;6.44;6.37;6.98;7.10;7.40;7.91;8.38;8.80;9.27;9.97;10.84;12.67;
2025-05-03T12:52:40.733Z;27.70;47.00;7.58;7.89;8.28;7.84;8.57;8.78;8.82;8.33;8.35;8.80;8.69;8.46;8.24;8.27;8.40;8.24;8.01;8.17;7.98;8.38;8.05;8.14;8.03;8.60;8.57;8.76;10.21;9.23;8.77;9.54;
2025-05-03T12:52:59.050Z;27.00;47.00;2.61;2.89;3.00;3.24;3.65;3.80;3.96;4.23;4.46;4.68;4.79;5.04;5.63;5.60;5.93;6.24;6.75;6.63;6.97;7.49;7.29;7.30;7.56;8.17;9.51;8.89;9.50;10.92;11.43;13.68;
2025-05-03T12:53:17.807Z;27.70;47.00;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
2025-05-03T12:53:36.641Z;27.70;47.00;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
2025-05-03T12:53:55.580Z;27.00;47.00;5.56;inf;1191.81;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
2025-05-03T12:54:14.984Z;27.10;47.00;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;3786.11;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
2025-05-03T12:54:33.867Z;27.50;47.00;94.23;84.54;89.63;103.30;124.44;146.62;177.18;223.09;209.07;1679.63;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;6494.44;
